0.22246,-5.6519,8.1317
0.22365,-5.6209,8.0995
0.22365,-5.6459,8.1031
0.22484,-5.659,8.0662
0.24269,-5.6221,8.0602
0.23436,-5.6245,8.0245
0.2058,-5.634,8.1078
0.20342,-5.6198,8.0352
0.19865,-5.6566,8.0352
0.20342,-5.6507,8.0721
0.23793,-5.6388,8.071
0.21056,-5.6471,8.0174
0.21532,-5.6745,8.0567
0.22603,-5.6483,8.0364
0.17009,-5.6471,8.0483
0.20818,-5.5817,8.1566
0.22841,-5.5817,8.0543
0.19508,-5.634,8.0948
0.19746,-5.6269,8.0555
0.2177,-5.6507,8.0686
0.19389,-5.6328,8.0686
0.18318,-5.6364,8.0614
0.20103,-5.6019,8.1043
0.20342,-5.6281,8.0567
0.22365,-5.6031,8.0805
0.19984,-5.6459,8.0983
0.22484,-5.634,8.0745
0.21413,-5.6293,8.0472
0.19508,-5.6257,8.1245
0.19865,-5.5959,8.0888
0.25102,-5.6221,8.1102
0.25102,-5.615,8.1257
0.22484,-5.609,8.0293
0.20937,-5.615,8.0686
0.23555,-5.6352,8.0555
0.19865,-5.6578,8.0519
0.23555,-5.634,8.065
0.22722,-5.6471,8.0733
0.20818,-5.6757,8.0698
0.19746,-5.6543,8.0793
0.20103,-5.6888,8.0721
0.24031,-5.6876,8.046
0.19865,-5.6388,8.065
0.21056,-5.5829,8.0876
0.19151,-5.5281,8.1543
0.20103,-5.5543,8.1221
0.22246,-5.6257,8.0721
0.18794,-5.6471,8.0757
0.19984,-5.6733,8.0721
0.22246,-5.6328,8.0507
0.19627,-5.6233,8.0472
0.2058,-5.6305,8.0888
0.21175,-5.6019,8.115
0.19151,-5.5948,8.071
0.19627,-5.6162,8.1102
0.19508,-5.6221,8.04
0.21532,-5.6293,8.0888
0.19508,-5.6566,8.0638
0.23198,-5.6376,8.0364
0.19389,-5.5995,8.0888
0.21175,-5.6126,8.0674
0.2415,-5.5959,8.09
0.24864,-5.6352,8.0936
0.24983,-5.6364,8.1114
0.22127,-5.6007,8.0793
0.19746,-5.6685,8.0519
0.19984,-5.6162,8.0424
0.2177,-5.6209,8.0852
0.20937,-5.6317,8.0721
0.23674,-5.6019,8.0495
0.21651,-5.6293,8.1031
0.20103,-5.6317,8.0829
0.21413,-5.6495,8.0733
0.1927,-5.6245,8.1388
0.20937,-5.609,8.1126
0.21056,-5.6364,8.0721
0.21651,-5.615,8.0721
0.17842,-5.6067,8.0983
0.22246,-5.5983,8.0579
0.19984,-5.6352,8.0543
0.22841,-5.6483,8.1209
0.19151,-5.6602,8.1352
0.21294,-5.6078,8.1055
0.21532,-5.6245,8.1209
0.20937,-5.6471,8.0995
0.21413,-5.6257,8.0829
0.20699,-5.6328,8.065
0.18913,-5.6376,8.0757
0.22722,-5.6507,8.0543
0.23079,-5.6864,8.0424
0.23079,-5.6543,8.0864
0.21175,-5.5959,8.0864
0.22484,-5.6019,8.1078
0.19389,-5.6114,8.04
0.21056,-5.6424,8.0852
0.20818,-5.6495,8.0686
0.23079,-5.6245,8.0674
0.22841,-5.634,8.0948
0.22008,-5.6233,8.0602
0.1927,-5.6221,8.04
0.22841,-5.5971,8.1138
0.22008,-5.6186,8.0698
0.23555,-5.609,8.0817
0.22246,-5.6067,8.0686
0.20342,-5.6495,8.0483
0.20699,-5.6436,8.0079
0.22127,-5.6186,8.09
0.22841,-5.6067,8.0674
0.21889,-5.6555,8.0531
0.22603,-5.6305,8.0329
0.25459,-5.6531,8.0674
0.20937,-5.6364,8.084
0.19984,-5.6447,8.0733
0.2534,-5.6543,8.0733
0.24507,-5.6483,8.0626
0.157,-5.7126,8.0507
0.19032,-5.59,8.1424
0.17961,-5.496,8.1876
0.19627,-5.5317,8.0852
0.21889,-5.6186,8.1126
0.2058,-5.6662,8.0579
0.18437,-5.5781,8.0829
0.16533,-5.5995,8.109
0.18794,-5.7019,8.0519
0.23912,-5.9244,8.0781
0.27959,-5.7185,8.3292
0.27007,-5.0782,8.5875
0.29149,-5.64,8.9874
0.95799,-6.6933,9.5325
-0.22981,-6.3243,9.323
-0.002487,-6.4398,9.1576
0.48668,-6.9694,8.3364
0.71401,-7.0825,7.0129
0.26292,-7.2943,6.7141
0.17723,-7.6919,6.1643
0.52119,-8.0096,6.1524
0.63902,-7.8597,6.3083
0.40694,-7.7847,6.0179
1.0853,-6.9087,5.3657
1.6935,-6.5041,5.4704
1.7411,-7.3205,4.1481
1.6543,-7.893,2.4223
1.7376,-8.0727,1.7404
2.0327,-8.3024,1.7201
2.0208,-7.6764,1.156
1.9411,-7.3181,-0.17346
1.8518,-7.4265,-1.4517
1.6293,-7.386,-2.9656
1.7161,-7.2396,-5.0889
2.0768,-8.8416,-7.2908
2.4112,-8.9451,-7.5348
2.3315,-7.5728,-6.9539
2.485,-7.1051,-6.9682
2.6207,-6.873,-6.9968
2.6028,-6.516,-7.0289
2.4112,-6.8706,-7.167
2.5493,-6.4398,-6.7897
2.4886,-6.9825,-7.0468
2.4064,-7.8145,-7.3693
2.1363,-8.6642,-7.9799
1.8161,-9.6152,-8.4084
2.1196,-9.6164,-8.2001
2.5183,-9.3438,-7.0277
1.753,-9.758,-6.9194
1.0592,-8.7428,-7.1491
0.55928,-5.377,-3.4048
0.90086,-1.5231,1.9355
1.6328,1.081,4.0077
4.0406,3.4864,4.9622
4.4774,5.4228,8.9672
0.69139,6.1131,10.618
-0.56902,5.6263,10.602
0.83302,3.3328,10.187
2.0791,1.4595,11.142
1.6876,1.8213,11.826
1.0496,3.2209,12.09
1.0794,2.7711,11.179
1.6257,1.9248,10.243
1.327,1.7594,10.231
1.0116,1.738,10.105
1.0235,1.8046,9.5944
0.94014,1.7606,9.3802
0.7628,1.7415,9.6003
0.84374,1.3321,10.539
0.85207,1.2762,10.379
1.0139,1.3369,9.9633
1.2008,1.5118,9.7325
1.0175,1.519,9.542
1.0913,1.2905,9.4611
1.0473,1.2429,9.5063
0.84493,1.2952,9.8622
0.86516,1.2655,10.206
0.92824,1.0358,10.03
1.0163,1.1262,9.8158
0.99013,1.062,9.692
0.84493,0.92627,9.8372
0.86873,0.79773,9.9729
0.95204,0.65729,10.03
0.94728,0.63824,10.032
0.92824,0.73108,9.9824
0.88301,0.91437,9.9514
0.88777,0.90009,9.9086
0.9449,0.85962,9.7015
1.0187,0.77869,9.6967
1.0092,0.83105,9.7682
0.99727,0.94531,9.8181
0.93062,0.9953,9.98
0.85207,1.0167,9.9586
0.8473,0.97864,9.9514
0.89253,0.89294,9.9395
0.93776,0.8501,9.8943
0.93776,0.7406,9.8134
0.95442,0.76916,9.7206
0.97347,0.74774,9.7515
0.95204,0.77631,9.861
0.97347,0.86676,9.7586
0.91158,0.85486,9.7586
0.95442,0.89533,9.8562
0.88777,0.86676,9.9681
0.98299,0.8739,9.8467
1.0092,0.88342,9.8515
0.93538,0.8858,9.8539
0.90682,0.8858,9.8681
0.9211,0.90961,9.8777
0.92586,0.96912,9.8229
0.89015,0.96198,9.7872
0.90443,0.87866,9.7229
0.93538,0.84534,9.7753
0.98775,0.85248,9.8277
0.95442,0.77631,9.8658
0.99013,0.73108,9.9062
0.97584,0.70013,9.8515
0.95442,0.66919,9.9015
0.96394,0.67395,9.861
0.94728,0.66919,9.7824
0.96632,0.66919,9.88
0.96394,0.69061,9.8253
0.95204,0.72394,9.8419
0.9687,0.73108,9.8967
1.0163,0.74774,9.7943
1.0258,0.78345,9.8681
1.0068,0.78821,9.9038
1.002,0.86438,9.8443
0.99013,0.92151,9.8324
1.0092,0.92627,9.8919
0.98775,0.89294,9.8562
0.99727,0.8977,9.8896
1.033,0.87628,9.9134
0.99965,0.85486,9.8134
1.0044,0.8739,9.8134
1.0639,0.95007,9.792
1.0449,0.92389,9.792
1.0949,0.98102,9.8539
1.0139,0.93817,9.8991
0.91634,0.87866,9.8705
0.87587,0.70252,9.8753
0.93538,0.57159,10.025
0.99965,0.50494,10.03
1.0877,0.52875,10.032
1.0663,0.52161,9.9538
1.0782,0.55731,9.9157
1.0758,0.5954,9.8039
1.0496,0.76916,9.7539
1.0425,0.78107,9.7563
1.0139,0.87152,9.7777
0.97584,0.87866,9.8467
0.97347,0.91437,9.8729
0.98061,0.87866,10.004
1.0092,0.83105,9.9491
0.98537,0.76916,9.9253
0.97584,0.71204,9.8729
1.0068,0.64777,9.8324
1.0425,0.6073,9.8634
1.052,0.63824,9.961
1.0496,0.59778,9.8515
1.0782,0.67633,9.8872
1.0354,0.64539,9.8396
1.0615,0.66681,9.8443
1.0187,0.67633,9.88
1.0044,0.70727,9.8396
0.99013,0.74298,9.9038
0.99727,0.74298,9.9895
0.94966,0.75488,9.9015
1.0068,0.72632,9.8277
1.0544,0.66919,9.8824
1.0449,0.65967,9.8515
1.0615,0.68347,9.8515
1.0615,0.70727,9.9157
1.0473,0.7049,9.7753
1.002,0.7287,9.8253
1.033,0.7049,9.8872
1.0092,0.7168,9.93
1.0235,0.69061,9.9157
1.0401,0.64063,9.9348
1.052,0.6192,9.8634
1.0068,0.57874,9.8729
1.0473,0.56921,9.7586
1.0473,0.5954,9.8777
1.0496,0.62158,9.8586
1.002,0.62634,9.8658
1.0139,0.65967,9.8991
1.0139,0.72632,9.9205
0.99013,0.70966,9.8586
1.0116,0.77869,9.9562
1.0449,0.80249,9.93
1.0306,0.78107,9.8277
1.0187,0.75964,9.861
1.0044,0.72156,9.9276
1.0449,0.69537,9.8515
1.0473,0.64777,9.8419
1.0592,0.61444,9.9253
1.0354,0.64301,9.8753
0.97108,0.58112,9.8277
0.97347,0.57874,9.8824
1.0163,0.58826,9.8729
1.052,0.67157,9.88
1.0044,0.65729,9.9372
1.0092,0.70013,9.8491
0.99251,0.68347,9.8753
1.0496,0.70013,9.9467
1.0235,0.68585,9.9038
1.0925,0.71204,9.8872
1.0496,0.65491,9.8777
1.0496,0.64539,9.9062
1.0758,0.61682,9.9181
1.0687,0.60254,9.8705
1.0925,0.60492,9.8372
1.0473,0.6192,9.8681
1.0258,0.66919,9.83
1.0401,0.67871,9.8324
0.99013,0.73822,9.7491
1.0139,0.78345,9.8967
1.0568,0.78583,9.93
1.0306,0.76916,9.9181
1.0306,0.80249,9.9205
1.0496,0.79535,9.9586
0.97584,0.77869,9.8467
0.95442,0.79059,9.8658
0.84969,0.8382,9.8158
0.84493,0.85248,9.7872
0.82588,0.85486,9.9253
0.85445,0.80249,9.9443
0.88539,0.89056,9.9253
0.95918,0.8739,9.9395
1.0116,0.83581,9.9491
0.96632,0.83105,9.9062
1.0116,0.81677,9.7824
1.0282,0.81201,9.8658
1.0663,0.81439,9.792
1.0306,0.88342,9.811
1.0282,0.85248,9.8443
1.033,0.84058,9.8515
1.0401,0.76202,9.8372
1.0568,0.75488,9.9419
1.0544,0.7525,9.8896
1.0211,0.69061,9.8372
0.98775,0.66681,9.8419
0.99727,0.62634,9.911
1.0068,0.5835,9.88
1.0163,0.55017,9.8253
0.99489,0.55255,9.861
0.99965,0.4859,9.8753
1.0377,0.51685,9.8467
1.0139,0.56445,9.8324
1.0044,0.56921,9.8753
0.99251,0.60968,9.7753
0.97108,0.6073,9.7943
1.0044,0.64063,9.8681
1.0568,0.6192,9.8919
1.0235,0.62158,9.8729
1.0639,0.62158,9.8896
1.0544,0.63824,9.8681
1.0901,0.62872,9.83
1.0449,0.64539,9.8562
1.0949,0.63824,9.8348
1.0949,0.66205,9.8586
1.0592,0.68347,9.8919
1.0687,0.64777,9.9538
1.0734,0.64539,9.8586
1.002,0.67157,9.8253
1.0758,0.69299,9.8253
1.0449,0.69299,9.8134
1.0663,0.69061,9.9157
1.0734,0.68823,9.8967
1.0615,0.72156,9.8943
1.033,0.71918,9.8396
1.0282,0.73108,9.7634
1.0235,0.7168,9.8586
1.052,0.70727,9.83
1.0235,0.71442,9.8753
1.0496,0.69299,9.8205
1.0615,0.67871,9.8515
1.0544,0.63586,9.8777
1.0639,0.64301,9.8729
1.0972,0.60254,9.8634
1.0092,0.63586,9.7729
1.0401,0.5954,9.8134
1.0354,0.61682,9.7967
1.0163,0.64063,9.8705
1.0163,0.63348,9.9229
1.0925,0.63824,9.8848
1.083,0.61444,9.8991
1.0116,0.65491,9.9038
1.0473,0.54065,9.7372
1.0211,0.5835,9.7848
1.002,0.59778,9.7467
1.0139,0.58588,9.8277
1.033,0.60016,9.8562
1.0235,0.59302,9.8729
1.0282,0.6311,9.83
1.0377,0.63348,9.8753
1.0615,0.64063,9.9015
1.0306,0.66919,9.83
1.0568,0.68823,9.8253
1.052,0.74536,9.792
1.0258,0.75012,9.8562
1.0401,0.73346,9.8158
1.0711,0.73584,9.8205
1.0496,0.74536,9.8562
1.0306,0.70252,9.8158
1.0354,0.74774,9.8515
1.0235,0.7525,9.9086
1.0354,0.76916,9.8586
1.0139,0.7525,9.8658
1.0187,0.70966,9.8824
1.0449,0.71918,9.8062
1.0663,0.7168,9.8443
1.0044,0.7049,9.861
1.0163,0.68823,9.811
1.0925,0.7406,9.7967
1.0663,0.70727,9.7824
1.033,0.70252,9.8324
1.0187,0.77393,9.8658
1.0163,0.71204,9.8348
1.0163,0.70727,9.8634
1.0592,0.70966,9.8539
1.0663,0.73822,9.811
1.0187,0.67871,9.8372
1.0401,0.63348,9.8658
1.0758,0.64063,9.8253
1.0663,0.67633,9.8562
1.0235,0.67633,9.8062
1.0258,0.72394,9.8086
0.9687,0.67157,9.8681
1.0092,0.65253,9.9538
1.0116,0.63586,9.9419
1.0187,0.60492,9.9943
0.933,0.57635,9.8824
0.94252,0.6073,9.9562
1.0972,0.82629,10.001
0.93062,0.81201,10.104
1.0163,0.70966,10.078
1.1996,0.88342,9.9586
1.2924,1.0715,10.054
1.2543,1.1524,10.47
1.3805,1.4119,11.004
1.2543,1.5214,12.044
1.3377,1.9736,12.396
1.0734,1.9808,12.37
0.52358,1.3524,12.403
0.38075,0.50732,11.703
0.17842,-0.75427,11.656
0.49739,-2.1206,11.334
0.89253,-2.8514,10.875
0.65212,-3.5964,10.908
0.36885,-3.9249,10.794
0.25935,-4.2963,10.558
0.10939,-4.9056,10.373
0.22365,-5.327,10.349
0.35219,-5.6055,9.9253
0.46645,-5.7554,9.0802
0.71401,-5.4745,7.8662
0.77113,-4.8342,6.3095
1.0258,-4.1225,5.105
1.1187,-3.7726,4.4242
1.5424,-2.9918,3.0817
2.1541,-2.3015,2.5033
2.2303,-1.6183,-0.91257
2.116,-2.7181,-3.0549
1.6114,-4.0773,-5.2401
1.2901,-6.1268,-7.3062
1.509,-7.6883,-9.2486
2.4255,-10.433,-11.248
3.1491,-12.351,-11.52
3.0087,-12.428,-10.76
2.7278,-10.661,-8.4203
2.3231,-8.3024,-6.6659
2.1256,-6.6695,-4.9925
2.2684,-5.4103,-4.714
2.6754,-5.1651,-4.4998
3.2491,-4.8914,-5.1211
3.7775,-5.1223,-5.8828
3.9394,-5.4722,-6.485
3.8775,-5.6983,-6.3255
3.8656,-5.4912,-5.928
3.7442,-5.6888,-5.6781
3.5395,-6.0554,-5.9232
3.4491,-6.4719,-6.0232
3.5276,-6.6766,-6.1161
3.6466,-6.7385,-5.9542
3.6157,-6.748,-5.7757
3.4752,-7.1313,-5.6757
3.3277,-7.4741,-5.4948
3.1967,-7.5502,-5.221
3.0325,-7.605,-5.0877
2.9373,-7.674,-5.0068
2.8849,-7.6097,-5.102
2.7373,-8.0311,-5.5138
2.5778,-8.431,-5.7804
2.5278,-8.7404,-5.8542
2.5588,-9.0403,-5.7638
2.4564,-9.3784,-5.7376
2.5683,-9.5474,-5.5591
2.5017,-9.7164,-5.102
2.3255,-9.9139,-5.0401
2.3112,-10.164,-4.5926
2.2351,-10.197,-4.4522
2.0661,-10.619,-3.9214
1.8494,-10.488,-3.3786
1.6828,-9.8901,-2.5384
1.4614,-8.5167,-1.8147
1.2139,-7.2146,-0.7269
1.1496,-5.9506,0.52518
1.0949,-4.9675,0.63943
1.3543,-4.4629,1.5606
1.6566,-4.1487,3.3483
1.897,-2.9537,3.8029
2.1089,-1.6564,5.0003
3.1063,0.32404,4.9265
3.38,3.1019,7.1521
2.992,4.8253,9.1278
1.6971,6.1036,10.394
0.56166,7.5032,11.189
-0.02153,8.2888,11.261
-0.16911,8.7434,11.294
-0.23814,7.3747,10.585
0.23317,5.8417,10.047
1.1139,4.7015,10.587
1.9018,3.3447,11.532
2.1565,2.8091,12.215
1.7852,2.8615,12.346
1.2734,3.1805,11.92
0.97823,3.3257,11.184
1.1568,3.3447,10.704
1.3924,3.2281,10.43
1.4162,3.1829,10.354
1.2496,3.0305,10.27
1.2377,2.683,10.132
1.2329,2.4307,9.861
1.2377,2.0427,9.711
1.3638,1.7475,9.423
1.4115,1.6071,9.1564
1.2734,1.5523,9.1754
1.1758,1.5261,9.4349
1.1472,1.7142,9.6515
1.0734,2.0236,9.7634
0.98537,2.2474,9.7015
0.99251,2.4211,9.4706
0.82588,2.3973,9.5468
0.74257,2.2878,9.7396
0.81874,2.1569,9.9824
0.99727,2.2069,10.242
0.97347,2.1236,10.406
0.97108,2.1974,10.392
0.9568,2.1236,10.068
0.98061,2.0998,9.8039
1.0949,2.2807,9.6729
1.0639,2.3021,9.7586
0.99489,2.2545,9.6372
0.94728,2.0569,9.5301
0.91396,1.738,9.5658
0.88063,1.6213,9.5396
0.88777,1.4928,9.6015
0.7997,1.4285,9.7729
0.67592,1.4142,9.8253
0.54738,1.419,9.8539
0.50215,1.3762,9.9824
0.55214,1.5071,9.9657
0.57594,1.6856,9.8705
0.40694,1.788,9.8372
0.34267,1.8261,9.8015
0.37599,1.9522,9.8419
0.36171,2.1545,9.9015
0.16652,2.0498,9.761
-0.11198,1.9784,9.7301
-0.41905,2.0117,9.7134
-0.42143,2.0355,9.8848
-0.41905,2.045,9.792
-0.25005,1.9808,9.5444
-0.014389,1.9951,9.3611
0.15938,2.0784,9.3468
0.22127,2.1855,9.3159
0.23317,2.3831,9.4254
0.24983,2.3069,9.5039
0.29268,2.3045,9.4849
0.3022,2.2593,9.5539
0.46645,2.3093,9.5349
0.63307,2.2164,9.5492
0.71162,2.2164,9.4611
0.77351,2.1617,9.3778
0.86397,2.0998,9.3873
0.97347,2.1046,9.473
1.0068,1.9808,9.5563
1.033,1.9046,9.6515
1.0163,1.8713,9.8943
1.0211,1.8308,10.037
1.0901,1.8665,10.061
1.0592,1.8213,10.09
1.0687,1.7427,10.078
1.1782,1.619,10.025
2.2017,1.6523,11.958
1.3139,1.9784,9.5063
0.79018,0.68347,10.232
0.44978,0.7525,9.6801
0.37837,0.90485,9.8277
0.60451,1.1548,9.7039
0.79018,1.1191,9.7015
0.78542,1.569,9.8919
0.14033,1.6404,9.911
-0.3524,1.6832,9.9086
-0.42143,1.7475,9.8348
-0.27623,1.7618,9.8491
-0.19768,1.7118,9.8253
-0.24767,1.5475,9.8396
-0.29765,1.5428,9.88
-0.31194,1.5095,9.8491
-0.29765,1.5142,9.8658
-0.1953,1.5237,9.8562
-0.16911,1.5475,9.7896
-0.078659,1.5618,9.8729
-0.059616,1.4952,9.9062
-0.02153,1.5166,9.8086
0.078445,1.6285,9.8824
0.10463,1.6332,9.8681
0.23555,1.6451,9.93
0.22365,1.6023,9.9633
0.46645,1.5095,9.8729
0.59023,1.4547,9.7491
0.63545,1.4071,9.7586
0.66878,1.3547,9.7824
0.67354,1.3428,9.8086
0.70686,1.3047,9.7801
0.69734,1.2262,9.8705
0.69734,1.2738,9.7134
0.74495,1.2619,9.7467
0.74495,1.2143,9.7848
0.67592,1.1976,9.8681
0.68544,1.2143,9.9824
0.68782,1.2548,10.035
0.66878,1.3071,9.98
0.65926,1.231,9.88
0.6664,1.1619,9.8229
0.70448,1.1191,9.7801
0.88777,1.1167,9.7539
0.80446,1.0334,9.8039
0.76637,1.1286,9.7896
0.74257,1.1119,9.8039
0.71162,1.1476,9.7705
0.76875,1.2,9.7539
0.79018,1.1714,9.7658
0.84969,1.2119,9.7586
0.85921,1.1929,9.7801
0.87111,1.2381,9.8515
0.9211,1.1929,9.8539
0.92348,1.2048,9.8348
0.90443,1.2191,9.7634
0.88539,1.1976,9.8158
0.91396,1.2357,9.7824
0.96156,1.2905,9.8229
0.91872,1.3286,9.8229
0.90682,1.3643,9.7872
0.85207,1.3452,9.7705
0.88777,1.3357,9.761
0.89253,1.4095,9.792
0.90919,1.3262,9.8062
0.86397,1.369,9.83
0.89729,1.3119,9.8039
0.88777,1.2905,9.811
0.95442,1.3214,9.7491
0.88777,1.3547,9.7586
0.88301,1.3405,9.7729
0.87349,1.3428,9.7682
0.90205,1.3643,9.8229
0.88063,1.3428,9.7943
0.87349,1.369,9.8277
0.93062,1.2976,9.8181
0.89491,1.3881,9.7515
0.90443,1.3524,9.8181
0.94014,1.3785,9.7991
0.95204,1.3666,9.7372
0.91872,1.3904,9.811
0.90919,1.3881,9.83
0.93062,1.3857,9.7682
0.95204,1.4166,9.7991
0.89491,1.4166,9.7991
0.89015,1.5118,9.7682
0.90205,1.4357,9.7991
0.93538,1.438,9.7515
0.93062,1.4333,9.8277
0.95204,1.45,9.7586
0.89729,1.5095,9.8134
0.90443,1.469,9.7777
0.87825,1.4904,9.7491
0.87349,1.5452,9.7206
0.86873,1.5333,9.7586
0.90443,1.5047,9.742
0.89729,1.5999,9.742
0.87825,1.6071,9.7943
0.86635,1.5809,9.7967
0.90205,1.6047,9.7824
0.86635,1.6309,9.7586
0.90919,1.5975,9.7396
0.88539,1.6285,9.761
0.90682,1.6166,9.7206
0.87349,1.6023,9.7206
0.86873,1.6475,9.7705
0.89015,1.6404,9.7658
0.88539,1.6047,9.7229
0.88777,1.5856,9.7991
0.90682,1.638,9.7325
0.89967,1.6785,9.8134
0.86635,1.619,9.8158
0.87825,1.6047,9.792
0.88063,1.6071,9.7182
0.89491,1.5666,9.7824
0.86159,1.519,9.7563
0.85207,1.569,9.7967
0.7997,1.5952,9.8086
0.90205,1.6237,9.7039
0.89491,1.7047,9.7396
0.89967,1.6927,9.761
0.84493,1.6904,9.6896
0.89491,1.6689,9.6706
